Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
 7702005782150	CIGARRILLOS L Y M  1/2	$0	$4.500	$0	N/A	0.000	0
 7702005602151	CIGARRILLOS MALBORO VISTA X 20. $1.000 POR UNID.	$0	$14.000	$0	N/A	0.000	0
 77042354	CIGARRILLOS ROTHMANS	$0	$0	$0	0,00	0.000	0
 7702303981934	CIGARRILLOS ROTHMANS BLUE CLASIC CAJA 10 (UNID.  400 C.U.)	$0	$0	$0	0,00	0.000	0
 7702303795661	CIGARRILLOS ROTHMANS PLATEADO CAJAX10.	$0	$6.200	$0	N/A	0.000	0
 CINTAANCHA	CINTA  ANCHA 	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 CINTAENMASCARAR	CINTA ENMASCARAR	$0	$2.100	$0	N/A	0.000	- Sin Departamento -
 7701845	CINTA NEGRA	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 CINTAPEGANTEPEQUEÑO	CINTA PEGANTE PEQUEÑA	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7622300622763	CLIGHT FRESA BI-PO X2L X14G	$0	$2.200	$0	N/A	0.000	0
 7622300622749	CLIGHT LIMON X 2L14G	$0	$2.200	$0	N/A	0.000	0
 7622300623920	CLIGHT MANDARINA X 2L X 14G	$0	$2.200	$0	N/A	0.000	0
 7622300622787	CLIGHT NARANJA BI-PO X 2 X14G	$0	$2.200	$0	N/A	0.000	0
 7622210309273	CLIGHT PIÑA BI-PO X 2L	$0	$2.200	$0	N/A	0.000	0
 7622300622824	CLIHGT TORONJA X14G	$0	$2.200	$0	N/A	0.000	0
 7702189058546	CLOCLITOS LIMON 45G	$0	$2.000	$0	N/A	0.000	0
 7702213566924	CLOROX  460 ML	$0	$2.000	$0	N/A	0.000	0
 7702137624625	CLOROX 3.8 LT 	$0	$12.800	$0	N/A	0.000	- Sin Departamento -
 7702137628654	CLOROX ROPA SIN CLORO  450 ML	$0	$3.800	$0	N/A	0.000	0
 7702004003751	CLUB COLOMBIA  NEGRA  330	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702004003454	CLUB COLOMBIA DORADA  330	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702004003607	CLUB COLOMBIA ROJA BOTELLA 330	$0	$4.500	$0	N/A	0.000	0
 7702004006745	CLUB COLOMBIA TRIGO	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7622201720223	CLUB SOCIAL	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7622201720063	CLUB SOCIAL INTEGRAL	$0	$1.200	$0	N/A	0.000	0
 7622201720056	CLUB SOCIAL INTEGRALX9	$0	$7.800	$0	N/A	0.000	0
 7622201717568	CLUB SOCIAL ORIGINAL X 216 GR	$0	$7.500	$0	N/A	0.000	- Sin Departamento -
 7622201717575	CLUB SOCIAL UNIDAD 	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702535024447	COCA COLA 3LT  	$0	$11.500	$0	N/A	0.000	0
 7702535033593	COCA COLA 500ML	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7702535011799	COCA COLA SIN AZUCAR X 1.5LT	$0	$7.000	$0	N/A	0.000	0
 7702535011119	COCA COLA SIN AZUCAR X 400 ML	$0	$3.500	$0	N/A	0.000	0
 7702535001028	COCA COLA VIDRIO 350 ML	$0	$3.500	$0	N/A	0.000	0
 7702535024423	COCA COLA X 1.5 LT	$0	$7.000	$0	N/A	0.000	0
 7702535001721	COCA COLA X 1LT	$0	$4.500	$0	N/A	0.000	0
 7702535001783	COCA COLA X 2.25 L	$0	$8.000	$0	N/A	0.000	0
 77035684	COCA COLA X 250 ML	$0	$2.000	$0	N/A	0.000	0
 7702535011089	COCA COLA X 400 ML	$0	$3.500	$0	N/A	0.000	0
 7702535006412	COCACOLA 1.365L	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702535001752	COCACOLA 600ML	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 77011527	COCACOLA 8 ONZ	$0	$2.500	$0	N/A	0.000	0
 7702535005354	COCACOLA LATA X350 ML	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 77056238	COCACOLA LITH	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 7702535001530	COCACOLA RP	$0	$7.000	$0	N/A	0.000	0
 77082381	COCACOLA ZERO 250ML	$0	$2.000	$0	N/A	0.000	0
 766871804382	COCO CABELLO DE ANGEL 100 GR	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702007031560	COCOA CORONA BOLSA X 100 GR	$0	$9.500	$0	N/A	0.000	0
 7702007031553	COCOA CORONA BOLSA X 230 GR	$0	$17.100	$0	N/A	0.000	0
 7702085012390	CODOS DORIA X 250	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702011155511	COFFE DELIGHT CAPPUCCINO X100	$0	$13.000	$0	N/A	0.000	0
 COFFEEBLANDOX1	COFFEE BLANDO X 1	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7702011010612	COFFEE DELIGTH	$7.915	$9.500	$0	N/A	0.000	- Sin Departamento -
 COFFEEDUROX1	COFFEE DURO X 1	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7702914604338	COHETE	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702914604352	COHETE BARRITA LECHE CONDENSADA  RAMO X 33G	$0	$1.500	$0	N/A	0.000	0
 7702004016652	COLA & POLA X 1.5 L	$0	$6.000	$0	N/A	0.000	0
 7702004016614	COLA Y POLA LATA 330	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702032118595	COLCAF CAPPUCCINOAVELLNA X 18 G	$0	$2.000	$0	N/A	0.000	0
 7702032113088	COLCAFE CAJA X72G. SI VENTA X UNID. $ 300	$0	$12.000	$0	N/A	0.000	0
 7702032118427	COLCAFE CAPUCCINO CLASICO X 18 G	$0	$2.000	$0	N/A	0.000	0
 7702032114016	COLCAFE CLASICO X42	$0	$8.000	$0	N/A	0.000	0
 7702032119646	COLCAFE FIOLIZADO X85G	$0	$0	$0	0,00	0.000	0
 7702032119653	COLCAFE LIOFILIZADO X47G	$0	$14.000	$0	N/A	0.000	0
 7702032110278	COLCAFE SOBRE  1.5 GR	$0	$400	$0	N/A	0.000	- Sin Departamento -
 7509546658223	COLGATE CARBON	$0	$4.600	$0	N/A	0.000	- Sin Departamento -
 7509546696768	COLGATE DOBLE  FRES X100ML	$0	$6.300	$0	N/A	0.000	0
 7702010111587	COLGATE EXTRA BLANCURA  X60ML	$0	$4.400	$0	N/A	0.000	0
 7509546054650	COLGATE LUMINOUS WHITE 99 GR	$0	$11.800	$0	N/A	0.000	- Sin Departamento -
 7509546015040	COLGATE MEDIO	$0	$2.600	$0	N/A	0.000	- Sin Departamento -
 7509546652139	COLGATE MENTA X60ML	$0	$3.600	$0	N/A	0.000	0
 7509546666396	COLGATE TOTAL 12 MINT X63 ML	$0	$8.000	$0	N/A	0.000	0
 7702010631382	COLGATE TRIPLE + CEPILLO X 50ML	$0	$4.700	$0	N/A	0.000	0
 7702010111464	COLGATE TRIPLE ACCION X 22 ML	$0	$2.300	$0	N/A	0.000	0
 7702010111501	COLGATE TRIPLE ACCION X60ML	$0	$4.100	$0	N/A	0.000	0
 7509546699998	COLGATE TRIPLE ACCION X75G	$0	$4.400	$0	N/A	0.000	0
 7702870070604	COLIK FORTE	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 COLAPOLAVIDRIO330ML	COLO Y POLA VIDRIO 330 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7707151700744	COLOMBIANA	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7707151700850	COLOMBIANA 2.5	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7707151700768	COLOMBIANA 3.125 ML	$0	$8.500	$0	N/A	0.000	- Sin Departamento -
 7707151700874	COLOMBIANA 400	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 7707151700911	COLOMBIANA ECONOLITRO	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7703121000029	COLOR LA GRAN COCINA X 20G	$0	$1.000	$0	N/A	0.000	0
 7703121000128	COLOR LA GRAN COCINA X 70G	$0	$2.000	$0	N/A	0.000	0
 COMPOSTELACACERITAUN	COMPOSTELA CACERITA UNIDAD	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7702090616934	COMPOTA  MANZANA NATURE BABY 113 GR	$0	$2.700	$0	N/A	0.000	- Sin Departamento -
 7702439481056	COMPOTA MANZANA BOLSA X90G	$0	$0	$0	0,00	0.000	0
 7702439844264	COMPOTA MANZANA VIDRIO 113G	$0	$2.700	$0	N/A	0.000	0
 7702439252779	COMPOTA PERA VIDRIO X113G	$0	$2.700	$0	N/A	0.000	0
 7702085012123	CONCHAS  DORIA X 250	$0	$2.300	$0	N/A	0.000	- Sin Departamento -
 7702085012215	CONCHITAS DORIA  X 250 GR	$0	$2.300	$0	N/A	0.000	- Sin Departamento -
 7703121225378	CONDIMENTO COMLETO TRIGUISAR X40GR	$0	$2.200	$0	N/A	0.000	0
 4005800041495	CONDONES DUO G SENSATION	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702132007744	CONDONES TODAY HOT SENSATION	$3.600	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702132402662	CONDONES TODAY LUBRICADO	$3.600	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702132403959	CONDONES TODAY PUNTO G	$3.600	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702132009540	CONDONES TODAY TRIPLE PLEASURE	$3.600	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702011016812	CONFITES ANISADAS-COLOMBINA X 100 UNID	$0	$0	$0	0,00	0.000	0
 CONTAINER2C	CONTAINER ICOPOR 2 COMPARTIMENTOS	$0	$4.600	$0	0,00	0.000	- Sin Departamento -
 7702458002270	CONTENED DARNEL 12 OZ	$0	$12.200	$0	N/A	0.000	0
 7702458002287	CONTENEDOR CON TAPA PLASTICA X16 ONZ	$0	$14.000	$0	N/A	0.000	0
 CONTENEDOR 	CONTENEDOR DE TAPA X1	$0	$5.400	$0	N/A	0.000	- Sin Departamento -
 7707334530038	COPA DESECHABLE 1.5 ONZA X 50	$0	$2.400	$0	N/A	0.000	0
 7703111002941	COPELIA	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 7709983195828	COPITOS 50 UND	$0	$3.800	$0	N/A	0.000	- Sin Departamento -
 7709983195859	COPITOS AA  X80U	$0	$4.800	$0	N/A	0.000	0
 CORAZONCACERITAUNI	CORAZON CACERITA UNIDAD	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702085012178	CORBATINES DORIA X 250G	$0	$2.300	$0	N/A	0.000	0
 7702007085488	CORONA CLAVOS Y CANELA 200G	$0	$9.800	$0	N/A	0.000	- Sin Departamento -
 7707202223680	CORONA JAMES	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7707202226162	CORONA JAMES CEPILLO NIÑO	$0	$2.800	$0	N/A	0.000	0
 7702007084528	CORONA TRADICIONAL 100G	$0	$4.300	$0	N/A	0.000	0
 7702007085471	CORONA TRADICIONAL 200G	$0	$9.800	$0	N/A	0.000	- Sin Departamento -
 7702007016376	CORONA TRADICIONAL X 25 GR 	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 CORTAUÑASGRANDE	CORTA UÑAS GRANDE	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 CORTAUÑASPÑO	CORTA UÑAS PEQUEÑO	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702402054409	CREM HELADO ARTESANAL  MORA	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7702001161102	CREMA DE LECHE ALPINA X200 ML	$0	$5.300	$0	N/A	0.000	0
 7702177007884	CREMA DE LECHE ALQUERIA 125 G	$0	$0	$0	0,00	0.000	0
 7702177022337	CREMA DE LECHE ALQUERIA 180 GR	$0	$5.000	$0	N/A	0.000	0
 7700604054630	CREMA DE LECHE PARMALAT 125 ML	$2.550	$3.100	$0	N/A	0.000	0
 7700604054616	CREMA DE LECHE PARMALAT 200ML	$4.200	$4.900	$0	N/A	0.000	0
 7700604054654	CREMA DE LECHE PARMALAT 400 ML	$0	$9.100	$0	N/A	0.000	0
 7702177022344	CREMA DE LECHE X 400 G	$0	$9.900	$0	N/A	0.000	0
 7702177022870	CREMA DE LECHE X 850	$0	$19.900	$0	N/A	0.000	0
 7702354949884	CREMA DE SANCOCHO X32GR	$0	$1.700	$0	N/A	0.000	0
 7702354937911	CREMA DE TOMATE X56GR	$0	$1.700	$0	N/A	0.000	0
 7702354930950	CREMA DE VERDURAS X44G	$0	$1.700	$0	N/A	0.000	0
 7702129035538	CREMA LECHE UHT SEMIENTERA COLANTA X 175 G	$0	$0	$0	0,00	0.000	0
 7702210001282	CREMA MULTIUSOS FROTEX X 170G	$0	$6.800	$0	N/A	0.000	0
 7702011062024	CREMA MUUU CHOCOLATE	$5.305	$6.400	$0	N/A	0.000	0
 7702354930936	CREMA POLLO CON CHAMPIÑONES 42.5	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702006402620	CREMA PONDS CLARA ROSADA B3 X 8.5 G	$0	$2.300	$0	N/A	0.000	0
 7702006402606	CREMA PONDS REJUVENSS ROJA X 8.5 G	$0	$2.300	$0	N/A	0.000	0
 7702006402613	CREMA PONDS S AZUL X 8.5 G	$0	$2.300	$0	N/A	0.000	0
 7707331406077	CREMOSITO ALQUERIA FRESA 95G	$950	$1.500	$0	N/A	0.000	0
 7707331406084	CREMOSITO ALQUERIA MORA 95G	$0	$1.500	$0	N/A	0.000	0
 7702011164735	CRISLY SPLAS	$0	$1.800	$0	N/A	0.000	- Sin Departamento -
 7702914595063	CRISPETA DULCE-SALADA 25GR	$0	$0	$0	0,00	0.000	0
 7702914604727	CRISPETAS  CHOCORRAMO 130 GR	$0	$8.700	$0	N/A	0.000	- Sin Departamento -
 7702914604710	CRISPETAS CHOCORRAMO	$0	$3.000	$0	N/A	0.000	0
 7702914603010	CRISPETAS DULCES Y SALADAS X 90G	$0	$6.000	$0	N/A	0.000	0
 7702914604697	CRISPETAS RAMO  X 115 G	$0	$6.500	$0	N/A	0.000	0
 7702090060553	CRISTAL ALOE 330ML	$0	$2.500	$0	N/A	0.000	0
 7702090069761	CRISTAL PET 1LT SPORT	$0	$0	$0	0,00	0.000	0
 7702088902339	CRISTALINO JABON FRUTOS ROJOS X125G	$2.892	$3.400	$0	N/A	0.000	0
 7702088960452	CRISTALINO JABON MANZANA X125G	$0	$3.400	$0	N/A	0.000	0
 7702007001822	CRUJI JET BLANCA X 24 G	$0	$3.800	$0	N/A	0.000	0
 7707222551749	CUAJADA BETANIA 250G	$0	$6.700	$0	N/A	0.000	- Sin Departamento -
 7707222550056	CUAJADA BETANIA X500 GR	$0	$12.000	$0	N/A	0.000	0
 7702535034101	CUATRO 2.25	$0	$8.000	$0	N/A	0.000	- Sin Departamento -
 7702788000168	CUBITOS BOCADILLOS DE GUAY. EL CARIBE 6 PORC. X 300 G	$0	$7.200	$0	N/A	0.000	0
 7707290711854	CUCA GALLETA TRADIC. LAS CASERITAS BOLSAX4 UNID. 170G	$0	$0	$0	0,00	0.000	0
 7707292832014	CUCHARA DECO X 20	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 731199056249	CUCHARA SOPERA IBERICO	$0	$2.000	$0	N/A	0.000	0
 7591066711014	CUCHILL AFEITAR SCHICK 3 HOJAS HAWAIIN	$0	$3.200	$0	N/A	0.000	0
 7591066701015	CUCHILL AFEITAR SCHICK 3 HOJAS PIEL SENSIBLE	$0	$3.200	$0	N/A	0.000	0
 7502214739620	CUCHILLA 4 HOJAS SCHICK WOMWN	$0	$4.600	$0	N/A	0.000	0
 DORCO	CUCHILLA DORCO UNIDAD	$0	$500	$0	N/A	0.000	- Sin Departamento -
 8801038200026	CUCHILLA DORCO X5UND	$0	$2.000	$0	N/A	0.000	0
 4891228530136	CUCHILLA  SCHICK 4 HOJAS	$0	$4.600	$0	N/A	0.000	0
 CUREBANDSTANDARD	CUREBAND STANDARD	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7702136646628	CURITAS CURE BAND UNIDAD	$0	$200	$0	N/A	0.000	- Sin Departamento -
 8470002011090	CURITAS NIÑOS	$0	$700	$0	N/A	0.000	0
 CAUCHO	Caucho Blanco Y Negro	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 COCACOLA350	Ccocacola 350 Ml	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702914605984	Chachos Sabor A Limon	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702993031711	Chao Linea Fresa	$0	$600	$0	N/A	0.000	- Sin Departamento -
 7702993031704	Chao Linea Fresa	$0	$700	$0	N/A	0.000	- Sin Departamento -
 793969751242	Chorizo Montanero x5	$0	$12.000	$0	N/A	0.000	- Sin Departamento -
 7622202226601	Club S0cial Jamon X 6und	$0	$5.400	$0	N/A	0.000	- Sin Departamento -
 7622202226618	Club Social Jamon Ahumado	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7622202226366	Club Social Queso	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7622202226359	Club Social Queso X 6 Und	$0	$5.400	$0	N/A	0.000	- Sin Departamento -
 7702535025284	Cocacola 	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702011012302	Coffee Delight 50 Und	$0	$6.500	$0	N/A	0.000	- Sin Departamento -
 7702001174928	Colada Nutritiva  Rollo De Canela	$0	$1.600	$0	N/A	0.000	- Sin Departamento -
 7702001173587	Colada Nutritiva Banano	$0	$1.600	$0	N/A	0.000	- Sin Departamento -
 7702032118182	Colcafe 3 En 1	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7891024034095	Colgate Kids 50gr	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7707151754952	Colombiana 1.5	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702090064193	Colombiana 2.5	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702132655648	Condon Hawaii	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 CONTENEDOR X2	Contenedor X2	$0	$4.600	$0	N/A	0.000	- Sin Departamento -
 7702004111579	Corona Cero	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702006203999	Crema De Peinar 	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702136645003	Curitas	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7702189059963	DE TODITO  POLLO PARRILLERO 50 GR	$1.956	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702189055545	DE TODITO BBQ 50 GR	$1.956	$3.000	$0	N/A	0.000	0
 7702189058058	DE TODITO BBQ 65 GR	$0	$2.500	$0	N/A	0.000	0
 7702189059277	DE TODITO BOLZASA	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702189059000	DE TODITO FLAMING HOT 50G	$0	$3.000	$0	N/A	0.000	0
 7702189055583	DE TODITO LIMON  + INTENSO 50 GR	$1.956	$3.000	$0	N/A	0.000	0
 7702189055569	DE TODITO MIX 50 GR	$1.956	$3.000	$0	N/A	0.000	0
 7702189058072	DE TODITO MIX 65 GR	$0	$0	$0	0,00	0.000	0
 7702189057617	DE TODITO NATURAL  165 GR	$0	$8.000	$0	N/A	0.000	- Sin Departamento -
 7702189058065	DE TODITO NATURAL 65GR	$0	$3.500	$0	N/A	0.000	0
 DEDOCACERITAUNID	DEDO CACERITA UNIDAD	$0	$300	$0	N/A	0.000	- Sin Departamento -
 7702535002063	DEL BVALLE  MANDARINA   X 400 ML	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702535023730	DEL VALLE  MANGO FRESA  X 500 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702535027066	DEL VALLE  MORA X 500 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702535034446	DEL VALLE 250 ML	$0	$1.600	$0	N/A	0.000	- Sin Departamento -
 7702535022054	DEL VALLE FRUTAS CITRICAS  400ML	$0	$2.000	$0	N/A	0.000	0
 7702535020371	DEL VALLE MANDARINA  X 1.5 ML	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702535022511	DEL VALLE MANGO  X 500 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702166024342	DERSA BICARBONATO X250G	$0	$0	$0	0,00	0.000	0
 7702166004030	DERSA LIMPIEZA PROFUNDA	$0	$0	$0	0,00	0.000	0
 7702166059641	DERSA LIQUIDO  400 ML	$0	$5.800	$0	N/A	0.000	- Sin Departamento -
 7702166002456	DERSA MANZANA X250G	$0	$0	$0	0,00	0.000	0
 7702166004801	DERSA X500G	$0	$0	$0	0,00	0.000	0
 7707285980654	DESENGRASANTE HORNOS PARRILAS 500 ML	$0	$4.000	$0	N/A	0.000	0
 7702538251321	DESEO JABON COCO ALMENDRA 11 GR	$0	$2.400	$0	N/A	0.000	- Sin Departamento -
 7707285981170	DESINFECTANTE MULTIUSO EUCALIPTO X500ML	$0	$2.600	$0	N/A	0.000	0
 7707285980395	DESINFECTANTE MULTIUSOS CANELA X1000ML	$0	$4.000	$0	N/A	0.000	0
 7707285980524	DESINFECTANTE MULTIUSOS CITRONELA	$0	$2.600	$0	N/A	0.000	0
 7707285980494	DESINFECTANTE MULTIUSOS CITRONELA X1000ML	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7707285980876	DESINFECTANTE MULTIUSOS EUCALIPTO LIMON X1000ML	$0	$4.000	$0	N/A	0.000	0
 7707285980432	DESINFECTANTE MULTIUSOS FLORAR X500ML	$0	$2.600	$0	N/A	0.000	0
 7702177007341	DESLACTOSADA ALKERIA 	$0	$6.800	$0	N/A	0.000	- Sin Departamento -
 7702029173781	DESODORANTE BALANCE CLINICA  WOMEN 	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702045790290	DESODORANTE BALANCE DAMA X9G	$0	$1.200	$0	N/A	0.000	0
 7702029509382	DESODORANTE CLINICAL BALANCE  MEN	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702006205542	DESODORANTE CLINICAL REXONA MEN SOBRE	$0	$1.200	$0	N/A	0.000	0
 7702006205535	DESODORANTE CLINICAL REXONA MUJER SOBRE	$0	$1.200	$0	N/A	0.000	0
 7501033210792	DESODORANTE LADY GEL SOBRE	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7501033210808	DESODORANTE SPEED STICK GEL X 8G	$0	$1.200	$0	N/A	0.000	0
 7500435201315	DETERGENTE ARIEL  100 GR	$0	$1.800	$0	N/A	0.000	- Sin Departamento -
 7500435201322	DETERGENTE ARIEL 225 G	$0	$3.500	$0	N/A	0.000	0
 7500435149631	DETERGENTE ARIEL REVITA COLOR X 800G	$0	$0	$0	0,00	0.000	0
 7702011156747	DETERGENTE GOLIAT	$0	$3.200	$0	N/A	0.000	0
 7702191163498	DETERGENTE MULTIUSOS 3D 240ML	$0	$3.000	$0	N/A	0.000	0
 7702189055040	DETODITO BBQ 400 G	$0	$16.500	$0	N/A	0.000	0
 7702189059260	DETODITO BBQ BOLSAZA 80 GR	$2.698	$4.500	$0	N/A	0.000	0
 7702189057624	DETODITO BBQ FAMILIAR X 165G	$5.697	$8.000	$0	N/A	0.000	0
 7702189055552	DETODITO EXTRA CONTENID 50G	$1.956	$3.000	$0	N/A	0.000	0
 7702189057648	DETODITO LIMON FAMILIAR X 165G	$5.697	$8.000	$0	N/A	0.000	0
 7702189059819	DETODITO MEGA QUESO  48 GR	$1.811	$2.500	$0	N/A	0.000	- Sin Departamento -
 7702189059284	DETODITO MIX  80 GR	$0	$4.500	$0	N/A	0.000	0
 7702189057631	DETODITO MIX FAMILIAR X 165G	$5.697	$8.000	$0	N/A	0.000	0
 7702189030443	DETODITO NATURAL 400 G	$0	$16.500	$0	N/A	0.000	- Sin Departamento -
 7703133072540	DETODITO PLATANOS  45 GR	$0	$2.600	$0	N/A	0.000	- Sin Departamento -
 7702511002926	DIANA LENTEJAS X460G	$0	$4.500	$0	N/A	0.000	0
 129020626	DOBLE QUESO CREMA COLANTA X 250 G	$0	$0	$0	0,00	0.000	0
 7702521106034	DOG CHOW PURINA ADULTO X 475 G	$0	$5.200	$0	N/A	0.000	0
 7702521942663	DOG CHOW PURINA EXTRA LIFE CACHORRO X 475 G	$0	$5.200	$0	N/A	0.000	0
 7702084850863	DOGOURMET ADULTOS CARNE X 350 G	$0	$3.900	$0	N/A	0.000	0
 7702084850887	DOGOURMET ADULTOS PARRILLA X350G	$0	$3.900	$0	N/A	0.000	0
 7702084051000	DOGOURMET PAVO Y POLLO X350G	$0	$3.900	$0	N/A	0.000	0
 7702084051055	DOGOURMET SALMON Y CARNE X350 G	$0	$3.900	$0	N/A	0.000	0
 7702084850900	DOGOURTMET CACHORROS CARNE Y LECHE X350G	$0	$3.500	$0	N/A	0.000	0
 DOLEXFORTE	DOLEX FORTE	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7451079003448	DOLEX GRIPA	$0	$1.500	$0	N/A	0.000	0
 DOLEXGRIPAUNIDAD	DOLEX GRIPA UNIDAD	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702084057156	DONCAT ADULTOS 500G	$5.347	$6.400	$0	N/A	0.000	0
 7702084000138	DONKAN ADULTOS X800G	$0	$6.400	$0	N/A	0.000	0
 7702084000145	DONKAN CACHORROS 800 GR	$0	$6.400	$0	N/A	0.000	- Sin Departamento -
 7702084000008	DONKAN X500 G	$0	$0	$0	0,00	0.000	0
 7702084057125	DONKAT GATICOS X500 G	$0	$6.600	$0	N/A	0.000	0
 7705326080394	DONUTS BIMBO AREQUIPE X70 GR	$0	$3.500	$0	N/A	0.000	0
 7702085012024	DORIA PASTA X250	$0	$2.300	$0	N/A	0.000	- Sin Departamento -
 7702085035054	DORIA SABOR A MANTEQUILLA X250 G	$0	$2.300	$0	N/A	0.000	0
 7702189060006	DORITO BBQ	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 7702189059642	DORITO BOLZASA MEGA QUESO  80 GR	$2.898	$5.000	$0	N/A	0.000	0
 7702189045782	DORITO MEGA QUESO FAMILIAR X 185G	$0	$8.000	$0	N/A	0.000	0
 7702189053817	DORITO MEGA QUESO X 43G	$0	$2.500	$0	N/A	0.000	0
 7702189053824	DORITOS 68 GR	$0	$0	$0	0,00	0.000	0
 7702189057945	DORITOS DINAMITA 50 G	$0	$3.200	$0	N/A	0.000	0
 7702189057952	DORITOS DINAMITA LIMON T 200G	$0	$8.000	$0	N/A	0.000	- Sin Departamento -
 7702189055835	DORITOS FLAMIN HOT X 41G	$0	$2.500	$0	N/A	0.000	0
 7702189057921	DORITOS FLAMING HOT 50 GR	$2.173	$3.200	$0	N/A	0.000	0
 7702189059208	DORITOS PIZZA 41 GR	$1.594	$2.500	$0	N/A	0.000	0
 7702006400473	DOVE ACONDICICONADOR EN SOBRE	$0	$1.200	$0	N/A	0.000	0
 7702006653084	DOVE ACONDICIONADOR	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 78931633	DOVE DESODORANTE 30 ML 	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702006653077	DOVE SHAMPOO 18ML	$0	$1.200	$0	N/A	0.000	0
 7702006400480	DOVE SHAMPOO EN SOBRE	$0	$0	$0	0,00	0.000	0
 7702020211024	DOÑA AREPA 500G	$0	$2.700	$0	N/A	0.000	- Sin Departamento -
 7702020211017	DOÑA AREPA BLANCA 500G	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
